# High-Utility Itemsets
# Total: 1396

953 #UTIL: 49810.56 #SUP: 706
533 #UTIL: 42669.85 #SUP: 1988
14 953 #UTIL: 8413.36 #SUP: 63
953 1243 #UTIL: 8399.00 #SUP: 98
58 218 #UTIL: 8396.72 #SUP: 334
953 1135 #UTIL: 8391.39 #SUP: 75
520 953 #UTIL: 8386.04 #SUP: 70
530 953 #UTIL: 8385.40 #SUP: 93
953 1737 #UTIL: 8369.47 #SUP: 82
59 953 #UTIL: 8363.55 #SUP: 67
533 689 #UTIL: 8358.60 #SUP: 216
233 953 #UTIL: 8343.64 #SUP: 98
953 1627 #UTIL: 8343.58 #SUP: 65
307 #UTIL: 8336.49 #SUP: 1037
344 953 #UTIL: 8327.41 #SUP: 112
132 953 #UTIL: 8312.89 #SUP: 71
416 953 #UTIL: 8312.59 #SUP: 54
141 775 #UTIL: 8303.94 #SUP: 541
953 3461 #UTIL: 8298.85 #SUP: 36
882 953 #UTIL: 8292.64 #SUP: 84
343 953 #UTIL: 8289.71 #SUP: 90
533 832 #UTIL: 8288.89 #SUP: 214
47 395 #UTIL: 8287.42 #SUP: 271
812 953 #UTIL: 8282.35 #SUP: 57
953 1280 #UTIL: 8235.63 #SUP: 67
294 1647 #UTIL: 8186.71 #SUP: 225
36 533 #UTIL: 8163.71 #SUP: 188
953 3474 #UTIL: 8142.95 #SUP: 55
36 364 #UTIL: 8142.50 #SUP: 538
953 1270 #UTIL: 8137.43 #SUP: 80
779 953 #UTIL: 8136.46 #SUP: 67
953 1336 #UTIL: 8136.40 #SUP: 66
953 3164 #UTIL: 8136.29 #SUP: 81
860 953 #UTIL: 8135.59 #SUP: 67
169 #UTIL: 8135.11 #SUP: 820
295 533 #UTIL: 8131.55 #SUP: 236
155 953 #UTIL: 8100.37 #SUP: 44
953 1520 #UTIL: 8098.77 #SUP: 78
58 533 #UTIL: 8096.56 #SUP: 151
533 3448 #UTIL: 8084.50 #SUP: 226
63 764 #UTIL: 8078.92 #SUP: 415
953 1494 #UTIL: 8074.47 #SUP: 64
816 953 #UTIL: 8068.57 #SUP: 82
953 1218 #UTIL: 8056.24 #SUP: 62
953 1150 #UTIL: 8055.79 #SUP: 82
953 957 #UTIL: 8055.56 #SUP: 81
888 953 #UTIL: 8049.05 #SUP: 90
22 533 #UTIL: 8048.23 #SUP: 285
360 #UTIL: 8043.87 #SUP: 812
953 3529 #UTIL: 8043.16 #SUP: 63
407 953 #UTIL: 8032.63 #SUP: 82
953 3448 #UTIL: 8032.03 #SUP: 62
953 3848 #UTIL: 8026.86 #SUP: 49
293 1647 #UTIL: 8016.20 #SUP: 284
44 953 #UTIL: 8014.62 #SUP: 56
953 1794 #UTIL: 8012.85 #SUP: 53
668 953 #UTIL: 8007.37 #SUP: 72
63 1647 #UTIL: 7999.72 #SUP: 220
953 1037 #UTIL: 7995.93 #SUP: 57
3447 3448 #UTIL: 7992.82 #SUP: 233
953 1442 #UTIL: 7991.44 #SUP: 56
920 953 #UTIL: 7989.83 #SUP: 84
953 1081 #UTIL: 7987.86 #SUP: 74
439 953 #UTIL: 7985.40 #SUP: 87
953 2084 #UTIL: 7970.28 #SUP: 80
953 3851 #UTIL: 7967.26 #SUP: 43
815 953 #UTIL: 7962.71 #SUP: 63
58 #UTIL: 7961.70 #SUP: 643
187 953 #UTIL: 7960.87 #SUP: 54
3324 #UTIL: 7942.50 #SUP: 978
953 2288 #UTIL: 7940.06 #SUP: 84
953 1057 #UTIL: 7937.97 #SUP: 58
953 3898 #UTIL: 7933.00 #SUP: 50
953 1020 #UTIL: 7928.87 #SUP: 86
125 953 #UTIL: 7928.84 #SUP: 75
953 3738 #UTIL: 7924.10 #SUP: 55
953 3589 #UTIL: 7917.03 #SUP: 56
953 3858 #UTIL: 7904.50 #SUP: 53
953 3606 #UTIL: 7895.35 #SUP: 43
953 1535 #UTIL: 7884.52 #SUP: 71
462 953 #UTIL: 7861.83 #SUP: 52
295 1647 #UTIL: 7861.57 #SUP: 251
141 355 #UTIL: 7860.01 #SUP: 391
953 1185 #UTIL: 7845.38 #SUP: 53
953 2993 #UTIL: 7843.43 #SUP: 65
953 1211 #UTIL: 7841.23 #SUP: 66
141 643 #UTIL: 7841.08 #SUP: 535
17 953 #UTIL: 7828.13 #SUP: 33
953 3596 #UTIL: 7823.46 #SUP: 50
953 3476 #UTIL: 7815.84 #SUP: 81
1 128 #UTIL: 7813.64 #SUP: 376
171 3453 #UTIL: 7813.15 #SUP: 193
47 3607 #UTIL: 7812.90 #SUP: 259
218 #UTIL: 7805.87 #SUP: 858
953 3826 #UTIL: 7805.62 #SUP: 64
953 2050 #UTIL: 7803.37 #SUP: 86
953 3514 #UTIL: 7792.04 #SUP: 46
953 3321 #UTIL: 7786.51 #SUP: 71
280 953 #UTIL: 7786.49 #SUP: 61
290 953 #UTIL: 7782.82 #SUP: 99
561 953 #UTIL: 7781.96 #SUP: 46
331 953 #UTIL: 7778.25 #SUP: 57
953 2488 #UTIL: 7769.70 #SUP: 81
438 953 #UTIL: 7764.69 #SUP: 62
27 533 #UTIL: 7762.81 #SUP: 223
953 1072 #UTIL: 7761.75 #SUP: 53
2612 3545 #UTIL: 7759.35 #SUP: 271
3547 #UTIL: 7749.03 #SUP: 873
953 962 #UTIL: 7737.51 #SUP: 114
77 #UTIL: 7726.36 #SUP: 1184
363 953 #UTIL: 7720.30 #SUP: 50
1 129 #UTIL: 7715.86 #SUP: 342
12 953 #UTIL: 7714.01 #SUP: 68
622 2405 #UTIL: 7700.42 #SUP: 598
866 953 #UTIL: 7696.66 #SUP: 56
3763 #UTIL: 7690.73 #SUP: 782
953 3845 #UTIL: 7684.47 #SUP: 52
953 3114 #UTIL: 7682.31 #SUP: 68
953 1069 #UTIL: 7679.03 #SUP: 85
251 953 #UTIL: 7673.40 #SUP: 41
39 953 #UTIL: 7673.06 #SUP: 73
953 1298 #UTIL: 7670.01 #SUP: 86
35 533 #UTIL: 7635.37 #SUP: 178
220 953 #UTIL: 7628.59 #SUP: 62
953 1633 #UTIL: 7621.03 #SUP: 50
953 3509 #UTIL: 7615.96 #SUP: 57
142 1647 #UTIL: 7610.83 #SUP: 150
953 1393 #UTIL: 7591.65 #SUP: 58
266 533 #UTIL: 7583.37 #SUP: 193
764 832 #UTIL: 7581.56 #SUP: 410
858 953 #UTIL: 7578.95 #SUP: 60
27 28 #UTIL: 7575.38 #SUP: 470
3431 3432 #UTIL: 7562.24 #SUP: 516
128 #UTIL: 7561.75 #SUP: 1201
827 953 #UTIL: 7556.01 #SUP: 47
67 141 #UTIL: 7555.90 #SUP: 579
953 960 #UTIL: 7555.39 #SUP: 94
374 533 #UTIL: 7549.20 #SUP: 242
28 1647 #UTIL: 7540.89 #SUP: 226
123 132 #UTIL: 7538.83 #SUP: 73
953 2083 #UTIL: 7528.57 #SUP: 68
145 953 #UTIL: 7527.02 #SUP: 53
547 953 #UTIL: 7512.69 #SUP: 62
953 1264 #UTIL: 7511.15 #SUP: 62
953 1972 #UTIL: 7502.14 #SUP: 68
153 953 #UTIL: 7498.63 #SUP: 34
250 953 #UTIL: 7489.64 #SUP: 38
953 3763 #UTIL: 7488.66 #SUP: 47
653 953 #UTIL: 7466.93 #SUP: 63
953 3595 #UTIL: 7464.39 #SUP: 45
533 713 #UTIL: 7464.25 #SUP: 296
29 47 #UTIL: 7458.34 #SUP: 185
953 1202 #UTIL: 7436.25 #SUP: 111
421 953 #UTIL: 7432.53 #SUP: 58
880 953 #UTIL: 7424.68 #SUP: 66
77 82 #UTIL: 7404.82 #SUP: 524
832 1647 #UTIL: 7392.31 #SUP: 217
953 2209 #UTIL: 7381.99 #SUP: 118
142 533 #UTIL: 7379.74 #SUP: 154
141 1432 #UTIL: 7374.85 #SUP: 429
953 3593 #UTIL: 7374.15 #SUP: 36
811 953 #UTIL: 7371.86 #SUP: 50
271 953 #UTIL: 7371.68 #SUP: 67
894 953 #UTIL: 7370.42 #SUP: 44
953 1654 #UTIL: 7337.09 #SUP: 72
953 1516 #UTIL: 7330.81 #SUP: 49
622 3448 #UTIL: 7327.49 #SUP: 237
5 533 #UTIL: 7321.63 #SUP: 126
953 3169 #UTIL: 7321.10 #SUP: 68
856 953 #UTIL: 7318.60 #SUP: 52
60 77 #UTIL: 7310.02 #SUP: 515
701 953 #UTIL: 7293.46 #SUP: 57
953 1030 #UTIL: 7290.10 #SUP: 55
219 533 #UTIL: 7250.58 #SUP: 132
953 2231 #UTIL: 7250.07 #SUP: 52
10 533 #UTIL: 7248.17 #SUP: 270
28 #UTIL: 7242.65 #SUP: 1051
323 533 #UTIL: 7242.62 #SUP: 116
627 2405 #UTIL: 7236.64 #SUP: 632
953 1167 #UTIL: 7216.84 #SUP: 54
953 1235 #UTIL: 7214.17 #SUP: 54
988 989 #UTIL: 7212.23 #SUP: 505
249 953 #UTIL: 7208.24 #SUP: 69
953 1395 #UTIL: 7206.93 #SUP: 63
247 953 #UTIL: 7200.05 #SUP: 50
2611 2612 #UTIL: 7186.18 #SUP: 410
764 #UTIL: 7174.74 #SUP: 882
400 953 #UTIL: 7173.06 #SUP: 35
1532 1647 #UTIL: 7165.06 #SUP: 151
661 953 #UTIL: 7164.51 #SUP: 37
953 1011 #UTIL: 7157.20 #SUP: 45
316 953 #UTIL: 7156.31 #SUP: 74
548 953 #UTIL: 7153.42 #SUP: 52
953 1547 #UTIL: 7142.76 #SUP: 71
622 #UTIL: 7134.87 #SUP: 1065
265 1647 #UTIL: 7126.89 #SUP: 226
3322 3324 #UTIL: 7121.16 #SUP: 391
953 3115 #UTIL: 7118.55 #SUP: 58
846 953 #UTIL: 7117.96 #SUP: 52
877 953 #UTIL: 7110.38 #SUP: 45
953 1396 #UTIL: 7110.22 #SUP: 61
1 533 #UTIL: 7110.00 #SUP: 350
141 3322 #UTIL: 7100.46 #SUP: 414
953 1906 #UTIL: 7099.68 #SUP: 54
953 1259 #UTIL: 7099.03 #SUP: 54
953 1425 #UTIL: 7094.65 #SUP: 90
82 #UTIL: 7081.83 #SUP: 1175
158 953 #UTIL: 7075.15 #SUP: 51
953 1212 #UTIL: 7067.14 #SUP: 77
3322 3432 #UTIL: 7056.57 #SUP: 370
953 1463 #UTIL: 7056.10 #SUP: 77
733 953 #UTIL: 7045.90 #SUP: 66
353 953 #UTIL: 7044.35 #SUP: 49
129 #UTIL: 7043.63 #SUP: 925
19 953 #UTIL: 7039.31 #SUP: 73
425 953 #UTIL: 7028.20 #SUP: 49
953 1084 #UTIL: 7027.21 #SUP: 63
953 3120 #UTIL: 7024.14 #SUP: 52
217 533 #UTIL: 7020.70 #SUP: 175
518 953 #UTIL: 7020.33 #SUP: 46
953 1137 #UTIL: 7014.50 #SUP: 56
953 1301 #UTIL: 7004.17 #SUP: 58
178 953 #UTIL: 6995.60 #SUP: 61
953 1644 #UTIL: 6994.43 #SUP: 75
953 1209 #UTIL: 6990.11 #SUP: 43
953 3447 #UTIL: 6969.09 #SUP: 53
267 1647 #UTIL: 6967.41 #SUP: 209
218 1647 #UTIL: 6965.49 #SUP: 145
359 953 #UTIL: 6964.19 #SUP: 42
953 2147 #UTIL: 6947.11 #SUP: 41
61 #UTIL: 6944.50 #SUP: 933
734 953 #UTIL: 6934.44 #SUP: 61
132 1495 #UTIL: 6920.21 #SUP: 20
953 2251 #UTIL: 6918.51 #SUP: 68
674 953 #UTIL: 6917.26 #SUP: 99
3446 3448 #UTIL: 6915.70 #SUP: 226
740 953 #UTIL: 6913.19 #SUP: 60
28 47 #UTIL: 6910.61 #SUP: 151
511 953 #UTIL: 6905.33 #SUP: 54
953 1878 #UTIL: 6904.91 #SUP: 52
73 533 #UTIL: 6898.40 #SUP: 217
47 220 #UTIL: 6891.90 #SUP: 156
826 953 #UTIL: 6888.62 #SUP: 60
78 533 #UTIL: 6885.36 #SUP: 181
218 764 #UTIL: 6882.90 #SUP: 152
301 #UTIL: 6881.69 #SUP: 661
1 271 #UTIL: 6876.25 #SUP: 75
953 3446 #UTIL: 6874.47 #SUP: 55
139 953 #UTIL: 6860.71 #SUP: 79
953 1438 #UTIL: 6858.08 #SUP: 46
127 #UTIL: 6854.43 #SUP: 1249
768 953 #UTIL: 6837.06 #SUP: 44
79 533 #UTIL: 6836.51 #SUP: 295
330 953 #UTIL: 6835.18 #SUP: 46
660 953 #UTIL: 6832.59 #SUP: 72
51 953 #UTIL: 6831.43 #SUP: 70
953 1909 #UTIL: 6829.12 #SUP: 46
953 3126 #UTIL: 6820.23 #SUP: 58
953 3979 #UTIL: 6819.74 #SUP: 40
953 1230 #UTIL: 6818.90 #SUP: 76
953 3242 #UTIL: 6818.77 #SUP: 46
953 3675 #UTIL: 6812.37 #SUP: 60
644 953 #UTIL: 6808.78 #SUP: 35
291 953 #UTIL: 6804.42 #SUP: 62
481 953 #UTIL: 6803.77 #SUP: 48
953 1649 #UTIL: 6803.01 #SUP: 67
953 3823 #UTIL: 6802.23 #SUP: 55
38 953 #UTIL: 6800.47 #SUP: 62
953 1189 #UTIL: 6794.59 #SUP: 69
953 3981 #UTIL: 6788.53 #SUP: 36
953 1958 #UTIL: 6783.99 #SUP: 64
3322 #UTIL: 6774.02 #SUP: 906
38 533 #UTIL: 6764.40 #SUP: 154
953 1931 #UTIL: 6764.23 #SUP: 43
953 3673 #UTIL: 6761.35 #SUP: 42
303 953 #UTIL: 6759.32 #SUP: 60
953 1672 #UTIL: 6758.06 #SUP: 96
47 3487 #UTIL: 6755.71 #SUP: 181
953 2046 #UTIL: 6753.71 #SUP: 46
953 1677 #UTIL: 6743.76 #SUP: 88
857 953 #UTIL: 6742.05 #SUP: 32
555 953 #UTIL: 6726.43 #SUP: 43
1 93 #UTIL: 6706.35 #SUP: 220
953 3846 #UTIL: 6706.15 #SUP: 48
953 2195 #UTIL: 6698.77 #SUP: 44
953 1222 #UTIL: 6695.56 #SUP: 57
953 1717 #UTIL: 6692.68 #SUP: 77
214 533 #UTIL: 6692.26 #SUP: 231
713 #UTIL: 6689.70 #SUP: 1111
29 #UTIL: 6684.72 #SUP: 980
953 3787 #UTIL: 6679.94 #SUP: 37
953 1866 #UTIL: 6676.07 #SUP: 45
454 1647 #UTIL: 6671.86 #SUP: 161
953 1400 #UTIL: 6670.42 #SUP: 54
953 1164 #UTIL: 6668.14 #SUP: 81
60 3324 #UTIL: 6666.62 #SUP: 365
311 #UTIL: 6663.47 #SUP: 696
67 293 #UTIL: 6657.67 #SUP: 655
953 1580 #UTIL: 6651.96 #SUP: 80
3448 #UTIL: 6651.53 #SUP: 416
266 1647 #UTIL: 6643.49 #SUP: 180
738 953 #UTIL: 6642.88 #SUP: 70
665 953 #UTIL: 6638.36 #SUP: 49
692 953 #UTIL: 6627.54 #SUP: 55
1647 3325 #UTIL: 6622.62 #SUP: 245
27 29 #UTIL: 6622.00 #SUP: 418
184 953 #UTIL: 6621.36 #SUP: 49
3448 3451 #UTIL: 6620.85 #SUP: 199
321 953 #UTIL: 6613.03 #SUP: 69
953 1780 #UTIL: 6607.34 #SUP: 63
953 2111 #UTIL: 6600.83 #SUP: 59
290 533 #UTIL: 6593.94 #SUP: 161
953 3584 #UTIL: 6590.90 #SUP: 58
953 1289 #UTIL: 6587.48 #SUP: 68
953 3788 #UTIL: 6579.30 #SUP: 52
908 1647 #UTIL: 6578.63 #SUP: 179
323 #UTIL: 6565.10 #SUP: 449
694 953 #UTIL: 6564.28 #SUP: 51
672 953 #UTIL: 6562.61 #SUP: 57
441 953 #UTIL: 6562.07 #SUP: 92
60 61 #UTIL: 6557.16 #SUP: 414
953 3478 #UTIL: 6552.25 #SUP: 59
217 218 #UTIL: 6544.31 #SUP: 392
533 3447 #UTIL: 6533.36 #SUP: 178
171 533 #UTIL: 6532.69 #SUP: 266
953 2088 #UTIL: 6519.81 #SUP: 75
953 1828 #UTIL: 6519.77 #SUP: 51
953 972 #UTIL: 6519.24 #SUP: 61
21 533 #UTIL: 6508.46 #SUP: 133
953 3165 #UTIL: 6503.67 #SUP: 52
339 953 #UTIL: 6501.26 #SUP: 34
651 953 #UTIL: 6497.25 #SUP: 49
953 2098 #UTIL: 6481.20 #SUP: 58
953 1606 #UTIL: 6475.02 #SUP: 62
953 1248 #UTIL: 6473.47 #SUP: 51
362 533 #UTIL: 6467.82 #SUP: 136
953 2997 #UTIL: 6464.34 #SUP: 36
953 3553 #UTIL: 6454.04 #SUP: 41
58 219 #UTIL: 6453.12 #SUP: 145
953 3534 #UTIL: 6445.57 #SUP: 68
408 953 #UTIL: 6442.60 #SUP: 73
4 533 #UTIL: 6438.74 #SUP: 119
47 3673 #UTIL: 6435.01 #SUP: 150
817 953 #UTIL: 6434.32 #SUP: 86
953 2230 #UTIL: 6433.92 #SUP: 60
704 953 #UTIL: 6432.69 #SUP: 41
364 533 #UTIL: 6429.32 #SUP: 191
184 533 #UTIL: 6427.39 #SUP: 142
132 #UTIL: 6426.22 #SUP: 524
1 1647 #UTIL: 6425.60 #SUP: 390
953 1354 #UTIL: 6424.98 #SUP: 44
953 1736 #UTIL: 6423.99 #SUP: 49
22 79 #UTIL: 6423.73 #SUP: 472
679 953 #UTIL: 6421.56 #SUP: 83
533 3451 #UTIL: 6420.02 #SUP: 206
845 953 #UTIL: 6419.84 #SUP: 41
953 3119 #UTIL: 6415.56 #SUP: 40
329 953 #UTIL: 6415.05 #SUP: 44
70 764 #UTIL: 6414.16 #SUP: 273
47 301 #UTIL: 6413.82 #SUP: 113
953 1105 #UTIL: 6413.67 #SUP: 49
105 953 #UTIL: 6412.31 #SUP: 78
953 1630 #UTIL: 6411.74 #SUP: 102
141 3431 #UTIL: 6405.74 #SUP: 425
47 3763 #UTIL: 6402.98 #SUP: 170
67 294 #UTIL: 6398.44 #SUP: 555
37 533 #UTIL: 6394.72 #SUP: 137
953 1285 #UTIL: 6393.01 #SUP: 49
3432 3434 #UTIL: 6388.82 #SUP: 504
953 2252 #UTIL: 6378.81 #SUP: 35
446 533 #UTIL: 6372.50 #SUP: 151
713 1647 #UTIL: 6366.24 #SUP: 236
953 3085 #UTIL: 6364.08 #SUP: 27
29 1647 #UTIL: 6355.45 #SUP: 211
326 953 #UTIL: 6352.63 #SUP: 38
953 3571 #UTIL: 6351.60 #SUP: 52
60 82 #UTIL: 6341.77 #SUP: 468
369 953 #UTIL: 6338.94 #SUP: 39
572 953 #UTIL: 6337.95 #SUP: 63
67 295 #UTIL: 6332.79 #SUP: 641
640 953 #UTIL: 6328.96 #SUP: 41
3545 #UTIL: 6328.69 #SUP: 470
953 1923 #UTIL: 6324.35 #SUP: 75
258 953 #UTIL: 6322.87 #SUP: 51
89 953 #UTIL: 6320.79 #SUP: 49
965 #UTIL: 6318.78 #SUP: 905
9 953 #UTIL: 6312.22 #SUP: 30
953 971 #UTIL: 6310.20 #SUP: 50
60 355 #UTIL: 6308.27 #SUP: 280
953 1010 #UTIL: 6300.72 #SUP: 41
710 953 #UTIL: 6298.36 #SUP: 58
953 3953 #UTIL: 6295.81 #SUP: 36
953 1329 #UTIL: 6295.33 #SUP: 33
58 217 #UTIL: 6294.97 #SUP: 264
606 953 #UTIL: 6289.80 #SUP: 71
953 1940 #UTIL: 6288.52 #SUP: 46
953 1073 #UTIL: 6287.59 #SUP: 43
47 199 #UTIL: 6286.64 #SUP: 194
169 533 #UTIL: 6285.75 #SUP: 158
953 1613 #UTIL: 6278.53 #SUP: 43
953 1082 #UTIL: 6260.07 #SUP: 53
953 3549 #UTIL: 6259.78 #SUP: 46
953 2953 #UTIL: 6256.25 #SUP: 50
36 #UTIL: 6256.19 #SUP: 900
785 953 #UTIL: 6254.05 #SUP: 38
757 #UTIL: 6248.83 #SUP: 616
79 #UTIL: 6248.17 #SUP: 1162
953 1527 #UTIL: 6247.57 #SUP: 41
953 3789 #UTIL: 6245.50 #SUP: 49
1094 #UTIL: 6243.89 #SUP: 845
47 862 #UTIL: 6239.29 #SUP: 170
3432 3453 #UTIL: 6238.03 #SUP: 169
953 3853 #UTIL: 6237.40 #SUP: 39
141 533 #UTIL: 6236.14 #SUP: 285
705 953 #UTIL: 6227.33 #SUP: 55
22 2612 #UTIL: 6222.47 #SUP: 380
63 989 #UTIL: 6220.90 #SUP: 486
47 398 #UTIL: 6216.20 #SUP: 254
953 3383 #UTIL: 6214.19 #SUP: 24
183 953 #UTIL: 6203.15 #SUP: 49
141 1647 #UTIL: 6189.51 #SUP: 328
2391 #UTIL: 6182.75 #SUP: 934
953 3471 #UTIL: 6181.01 #SUP: 58
953 3464 #UTIL: 6172.42 #SUP: 40
953 2270 #UTIL: 6171.22 #SUP: 43
97 953 #UTIL: 6168.07 #SUP: 62
412 953 #UTIL: 6161.08 #SUP: 40
953 1617 #UTIL: 6151.27 #SUP: 72
953 1085 #UTIL: 6150.48 #SUP: 59
953 1156 #UTIL: 6150.12 #SUP: 58
953 3860 #UTIL: 6147.85 #SUP: 46
206 953 #UTIL: 6140.28 #SUP: 54
533 3423 #UTIL: 6136.71 #SUP: 194
535 953 #UTIL: 6135.32 #SUP: 60
528 529 #UTIL: 6134.19 #SUP: 126
35 #UTIL: 6129.85 #SUP: 732
953 3561 #UTIL: 6127.01 #SUP: 33
60 1432 #UTIL: 6120.12 #SUP: 339
953 1611 #UTIL: 6116.98 #SUP: 33
403 953 #UTIL: 6113.63 #SUP: 44
953 3523 #UTIL: 6110.88 #SUP: 43
295 764 #UTIL: 6105.63 #SUP: 305
160 953 #UTIL: 6101.84 #SUP: 45
953 1998 #UTIL: 6101.24 #SUP: 91
142 764 #UTIL: 6099.01 #SUP: 158
502 953 #UTIL: 6097.00 #SUP: 39
381 953 #UTIL: 6093.72 #SUP: 36
953 1997 #UTIL: 6092.38 #SUP: 45
294 764 #UTIL: 6088.65 #SUP: 272
40 #UTIL: 6087.79 #SUP: 849
892 953 #UTIL: 6085.35 #SUP: 51
120 953 #UTIL: 6085.02 #SUP: 31
93 #UTIL: 6084.00 #SUP: 809
953 1560 #UTIL: 6083.96 #SUP: 48
22 713 #UTIL: 6080.85 #SUP: 335
953 1712 #UTIL: 6071.25 #SUP: 77
767 953 #UTIL: 6070.11 #SUP: 36
220 #UTIL: 6069.91 #SUP: 771
47 3432 #UTIL: 6065.20 #SUP: 164
47 208 #UTIL: 6064.47 #SUP: 170
953 1413 #UTIL: 6062.81 #SUP: 38
953 1227 #UTIL: 6053.43 #SUP: 51
65 602 #UTIL: 6045.24 #SUP: 243
953 1282 #UTIL: 6035.27 #SUP: 40
60 775 #UTIL: 6033.97 #SUP: 382
10 953 #UTIL: 6029.64 #SUP: 68
575 953 #UTIL: 6028.44 #SUP: 48
953 3935 #UTIL: 6025.77 #SUP: 32
21 #UTIL: 6019.50 #SUP: 600
491 953 #UTIL: 6008.27 #SUP: 53
534 #UTIL: 6004.90 #SUP: 475
115 141 #UTIL: 6002.39 #SUP: 415
714 953 #UTIL: 6001.66 #SUP: 69
953 3795 #UTIL: 5999.57 #SUP: 33
169 3453 #UTIL: 5997.92 #SUP: 146
384 953 #UTIL: 5996.91 #SUP: 60
245 953 #UTIL: 5991.30 #SUP: 58
67 764 #UTIL: 5987.54 #SUP: 345
953 3653 #UTIL: 5986.50 #SUP: 42
783 953 #UTIL: 5983.62 #SUP: 37
311 533 #UTIL: 5983.56 #SUP: 128
428 533 #UTIL: 5983.28 #SUP: 165
953 1451 #UTIL: 5982.67 #SUP: 85
953 3919 #UTIL: 5981.90 #SUP: 24
1461 1647 #UTIL: 5976.56 #SUP: 112
182 953 #UTIL: 5975.59 #SUP: 39
42 953 #UTIL: 5975.33 #SUP: 57
591 953 #UTIL: 5972.84 #SUP: 59
953 3569 #UTIL: 5971.67 #SUP: 51
335 953 #UTIL: 5951.64 #SUP: 69
953 1036 #UTIL: 5950.76 #SUP: 49
149 953 #UTIL: 5948.38 #SUP: 49
819 953 #UTIL: 5939.27 #SUP: 53
527 953 #UTIL: 5939.09 #SUP: 39
5 764 #UTIL: 5936.06 #SUP: 101
911 953 #UTIL: 5927.93 #SUP: 59
391 953 #UTIL: 5925.55 #SUP: 53
691 953 #UTIL: 5920.07 #SUP: 43
953 994 #UTIL: 5917.31 #SUP: 57
29 3453 #UTIL: 5910.57 #SUP: 143
953 2952 #UTIL: 5903.99 #SUP: 107
953 3988 #UTIL: 5902.78 #SUP: 33
754 953 #UTIL: 5899.41 #SUP: 76
5 58 #UTIL: 5897.62 #SUP: 137
618 953 #UTIL: 5896.48 #SUP: 37
29 764 #UTIL: 5894.64 #SUP: 184
451 953 #UTIL: 5889.26 #SUP: 65
265 533 #UTIL: 5880.80 #SUP: 212
909 953 #UTIL: 5876.58 #SUP: 65
953 3108 #UTIL: 5862.18 #SUP: 49
615 953 #UTIL: 5860.32 #SUP: 44
657 953 #UTIL: 5856.94 #SUP: 52
953 3520 #UTIL: 5853.46 #SUP: 40
58 764 #UTIL: 5851.49 #SUP: 107
606 1647 #UTIL: 5849.18 #SUP: 104
220 533 #UTIL: 5847.04 #SUP: 160
47 79 #UTIL: 5846.78 #SUP: 181
78 #UTIL: 5844.50 #SUP: 865
953 1519 #UTIL: 5838.48 #SUP: 51
786 953 #UTIL: 5838.39 #SUP: 51
953 2263 #UTIL: 5836.37 #SUP: 60
267 533 #UTIL: 5829.66 #SUP: 178
876 953 #UTIL: 5825.56 #SUP: 33
346 953 #UTIL: 5822.38 #SUP: 38
881 953 #UTIL: 5817.43 #SUP: 57
55 #UTIL: 5815.37 #SUP: 1100
953 1748 #UTIL: 5812.32 #SUP: 36
953 1384 #UTIL: 5810.57 #SUP: 64
47 198 #UTIL: 5804.27 #SUP: 171
167 953 #UTIL: 5801.89 #SUP: 42
197 953 #UTIL: 5801.38 #SUP: 70
953 1391 #UTIL: 5796.83 #SUP: 54
1647 3326 #UTIL: 5794.36 #SUP: 176
28 764 #UTIL: 5791.07 #SUP: 161
953 2256 #UTIL: 5790.38 #SUP: 52
1 141 #UTIL: 5788.54 #SUP: 398
953 1618 #UTIL: 5783.54 #SUP: 93
537 953 #UTIL: 5781.15 #SUP: 57
47 965 #UTIL: 5775.93 #SUP: 145
214 1647 #UTIL: 5775.19 #SUP: 175
67 267 #UTIL: 5768.06 #SUP: 606
47 3575 #UTIL: 5764.63 #SUP: 155
953 3708 #UTIL: 5763.68 #SUP: 43
47 218 #UTIL: 5761.32 #SUP: 175
953 1449 #UTIL: 5759.86 #SUP: 45
47 3663 #UTIL: 5758.06 #SUP: 195
832 989 #UTIL: 5748.78 #SUP: 522
533 3453 #UTIL: 5745.15 #SUP: 152
953 2106 #UTIL: 5743.67 #SUP: 64
534 953 #UTIL: 5741.20 #SUP: 68
953 3486 #UTIL: 5740.43 #SUP: 34
58 220 #UTIL: 5735.79 #SUP: 197
953 1925 #UTIL: 5735.59 #SUP: 65
597 953 #UTIL: 5728.27 #SUP: 63
515 953 #UTIL: 5725.62 #SUP: 28
21 312 #UTIL: 5722.52 #SUP: 135
52 953 #UTIL: 5714.62 #SUP: 72
953 3067 #UTIL: 5712.77 #SUP: 51
58 171 #UTIL: 5710.72 #SUP: 162
3324 3432 #UTIL: 5706.87 #SUP: 427
648 953 #UTIL: 5705.96 #SUP: 46
2611 #UTIL: 5705.51 #SUP: 834
3448 3450 #UTIL: 5705.01 #SUP: 159
271 #UTIL: 5693.11 #SUP: 262
545 953 #UTIL: 5691.77 #SUP: 46
953 2238 #UTIL: 5686.78 #SUP: 62
93 271 #UTIL: 5685.19 #SUP: 39
96 533 #UTIL: 5684.04 #SUP: 157
953 1833 #UTIL: 5682.73 #SUP: 54
953 996 #UTIL: 5681.78 #SUP: 44
689 1647 #UTIL: 5680.79 #SUP: 190
621 953 #UTIL: 5673.45 #SUP: 33
953 1136 #UTIL: 5672.27 #SUP: 43
80 #UTIL: 5670.73 #SUP: 962
