# High-Utility Itemsets
# Total: 12904

953 #UTIL: 49810.56 #SUP: 706
533 #UTIL: 42669.85 #SUP: 1988
93 716 #UTIL: 2455.87 #SUP: 197
533 796 #UTIL: 2455.49 #SUP: 115
953 4054 #UTIL: 2455.32 #SUP: 12
339 3382 #UTIL: 2454.81 #SUP: 40
293 832 #UTIL: 2454.45 #SUP: 252
3321 3423 #UTIL: 2454.16 #SUP: 109
123 1647 #UTIL: 2453.87 #SUP: 122
385 #UTIL: 2452.86 #SUP: 348
698 953 #UTIL: 2452.57 #SUP: 25
953 2896 #UTIL: 2452.53 #SUP: 52
41 3453 #UTIL: 2451.86 #SUP: 64
169 199 #UTIL: 2450.81 #SUP: 147
10 307 #UTIL: 2450.35 #SUP: 202
142 3453 #UTIL: 2449.54 #SUP: 69
525 3382 #UTIL: 2449.37 #SUP: 37
533 3381 #UTIL: 2449.07 #SUP: 84
70 294 #UTIL: 2448.94 #SUP: 229
1 132 #UTIL: 2447.85 #SUP: 205
533 807 #UTIL: 2446.54 #SUP: 49
205 #UTIL: 2446.40 #SUP: 541
533 1094 #UTIL: 2446.02 #SUP: 130
2012 #UTIL: 2445.92 #SUP: 285
3487 3607 #UTIL: 2445.06 #SUP: 145
171 3979 #UTIL: 2444.20 #SUP: 75
47 307 #UTIL: 2444.18 #SUP: 114
3120 #UTIL: 2444.02 #SUP: 348
169 989 #UTIL: 2442.45 #SUP: 117
295 3323 #UTIL: 2441.57 #SUP: 303
1 3432 #UTIL: 2441.53 #SUP: 219
139 293 #UTIL: 2441.51 #SUP: 338
533 757 #UTIL: 2440.52 #SUP: 99
22 3547 #UTIL: 2440.00 #SUP: 164
874 953 #UTIL: 2439.68 #SUP: 21
40 364 #UTIL: 2439.49 #SUP: 190
3450 #UTIL: 2439.18 #SUP: 381
73 764 #UTIL: 2438.35 #SUP: 166
807 1647 #UTIL: 2437.35 #SUP: 43
3322 3430 #UTIL: 2437.23 #SUP: 229
1 70 #UTIL: 2437.18 #SUP: 266
3575 3673 #UTIL: 2435.78 #SUP: 103
80 141 #UTIL: 2435.75 #SUP: 199
953 3692 #UTIL: 2433.62 #SUP: 11
969 1014 #UTIL: 2433.43 #SUP: 187
953 3465 #UTIL: 2432.29 #SUP: 15
22 3067 #UTIL: 2431.66 #SUP: 112
713 3109 #UTIL: 2429.98 #SUP: 276
989 1798 #UTIL: 2427.45 #SUP: 67
953 2340 #UTIL: 2427.19 #SUP: 18
5 294 #UTIL: 2427.18 #SUP: 87
1426 1647 #UTIL: 2426.98 #SUP: 84
93 213 #UTIL: 2426.86 #SUP: 40
953 3300 #UTIL: 2426.77 #SUP: 9
764 3327 #UTIL: 2426.34 #SUP: 143
953 1398 #UTIL: 2424.64 #SUP: 10
1140 #UTIL: 2423.36 #SUP: 260
593 3324 #UTIL: 2423.13 #SUP: 243
953 3916 #UTIL: 2422.86 #SUP: 16
37 171 #UTIL: 2421.40 #SUP: 188
1647 3322 #UTIL: 2419.81 #SUP: 164
365 953 #UTIL: 2419.36 #SUP: 26
953 2429 #UTIL: 2419.32 #SUP: 27
1647 2405 #UTIL: 2419.21 #SUP: 157
160 162 #UTIL: 2419.08 #SUP: 200
1 77 #UTIL: 2418.96 #SUP: 247
10 40 #UTIL: 2417.71 #SUP: 69
564 3453 #UTIL: 2417.70 #SUP: 78
21 2012 #UTIL: 2417.15 #SUP: 74
35 3434 #UTIL: 2417.01 #SUP: 137
533 991 #UTIL: 2416.12 #SUP: 36
127 2612 #UTIL: 2415.41 #SUP: 237
622 3449 #UTIL: 2415.32 #SUP: 193
360 533 #UTIL: 2415.23 #SUP: 138
77 266 #UTIL: 2414.96 #SUP: 230
323 965 #UTIL: 2414.53 #SUP: 104
953 2415 #UTIL: 2413.87 #SUP: 34
265 3453 #UTIL: 2412.97 #SUP: 120
3453 3800 #UTIL: 2411.65 #SUP: 32
953 3984 #UTIL: 2411.64 #SUP: 10
3446 #UTIL: 2411.30 #SUP: 329
218 221 #UTIL: 2411.20 #SUP: 118
776 1432 #UTIL: 2409.86 #SUP: 193
822 953 #UTIL: 2409.82 #SUP: 20
8 198 #UTIL: 2409.35 #SUP: 215
533 1498 #UTIL: 2409.20 #SUP: 64
47 187 #UTIL: 2408.22 #SUP: 100
36 139 #UTIL: 2406.92 #SUP: 172
47 593 #UTIL: 2405.75 #SUP: 102
485 953 #UTIL: 2404.84 #SUP: 23
188 3453 #UTIL: 2404.58 #SUP: 80
1 19 #UTIL: 2403.67 #SUP: 222
58 3321 #UTIL: 2402.91 #SUP: 64
628 953 #UTIL: 2402.03 #SUP: 13
47 290 #UTIL: 2401.44 #SUP: 106
989 1797 #UTIL: 2401.42 #SUP: 62
61 67 #UTIL: 2400.67 #SUP: 259
1532 #UTIL: 2400.61 #SUP: 485
60 3430 #UTIL: 2400.31 #SUP: 192
1366 3453 #UTIL: 2399.87 #SUP: 86
171 198 #UTIL: 2399.68 #SUP: 95
2688 #UTIL: 2398.63 #SUP: 317
3324 3607 #UTIL: 2398.40 #SUP: 196
67 713 #UTIL: 2397.93 #SUP: 241
658 659 #UTIL: 2397.30 #SUP: 127
873 1086 #UTIL: 2396.80 #SUP: 115
395 398 #UTIL: 2396.73 #SUP: 270
757 2012 #UTIL: 2396.23 #SUP: 60
295 3432 #UTIL: 2395.20 #SUP: 268
48 105 #UTIL: 2395.12 #SUP: 141
219 1790 #UTIL: 2394.79 #SUP: 73
164 3453 #UTIL: 2394.04 #SUP: 85
65 141 #UTIL: 2393.63 #SUP: 78
127 171 #UTIL: 2393.32 #SUP: 242
47 1126 #UTIL: 2392.52 #SUP: 166
82 1647 #UTIL: 2392.48 #SUP: 192
533 3324 #UTIL: 2390.51 #SUP: 132
697 3453 #UTIL: 2390.49 #SUP: 83
214 1016 #UTIL: 2389.17 #SUP: 334
4 988 #UTIL: 2387.43 #SUP: 87
953 1284 #UTIL: 2387.18 #SUP: 26
11 3453 #UTIL: 2386.43 #SUP: 76
61 3322 #UTIL: 2385.47 #SUP: 223
364 643 #UTIL: 2385.47 #SUP: 180
171 398 #UTIL: 2384.66 #SUP: 151
40 60 #UTIL: 2384.02 #SUP: 202
120 #UTIL: 2383.42 #SUP: 168
1126 3453 #UTIL: 2382.94 #SUP: 94
290 988 #UTIL: 2382.83 #SUP: 170
58 3607 #UTIL: 2382.45 #SUP: 94
10 127 #UTIL: 2382.31 #SUP: 181
3382 3487 #UTIL: 2380.93 #SUP: 182
533 1214 #UTIL: 2380.55 #SUP: 115
135 533 #UTIL: 2380.11 #SUP: 97
358 953 #UTIL: 2380.08 #SUP: 27
115 360 #UTIL: 2379.44 #SUP: 153
10 632 #UTIL: 2378.66 #SUP: 43
713 1581 #UTIL: 2378.63 #SUP: 97
363 988 #UTIL: 2377.82 #SUP: 126
171 190 #UTIL: 2377.50 #SUP: 146
141 602 #UTIL: 2377.49 #SUP: 119
47 792 #UTIL: 2376.95 #SUP: 140
533 798 #UTIL: 2376.90 #SUP: 136
302 533 #UTIL: 2376.00 #SUP: 115
47 912 #UTIL: 2375.51 #SUP: 79
142 179 #UTIL: 2375.27 #SUP: 98
371 #UTIL: 2374.91 #SUP: 422
764 3476 #UTIL: 2374.68 #SUP: 95
67 219 #UTIL: 2373.68 #SUP: 128
3432 3531 #UTIL: 2372.17 #SUP: 119
139 1647 #UTIL: 2370.96 #SUP: 141
142 689 #UTIL: 2370.16 #SUP: 127
61 1647 #UTIL: 2370.06 #SUP: 161
47 1796 #UTIL: 2369.98 #SUP: 29
171 1613 #UTIL: 2369.81 #SUP: 63
35 3547 #UTIL: 2369.37 #SUP: 103
1 627 #UTIL: 2369.04 #SUP: 240
58 1461 #UTIL: 2368.77 #SUP: 47
213 756 #UTIL: 2368.67 #SUP: 60
176 #UTIL: 2366.59 #SUP: 328
171 208 #UTIL: 2366.47 #SUP: 107
9 199 #UTIL: 2366.33 #SUP: 209
96 764 #UTIL: 2364.88 #SUP: 121
3356 3360 #UTIL: 2364.59 #SUP: 15
128 141 #UTIL: 2362.17 #SUP: 257
40 67 #UTIL: 2360.33 #SUP: 186
695 3453 #UTIL: 2360.06 #SUP: 44
533 873 #UTIL: 2360.04 #SUP: 73
3547 3748 #UTIL: 2358.91 #SUP: 114
267 988 #UTIL: 2358.52 #SUP: 196
82 294 #UTIL: 2358.21 #SUP: 205
533 3431 #UTIL: 2357.84 #SUP: 129
141 371 #UTIL: 2356.62 #SUP: 124
953 1143 #UTIL: 2356.57 #SUP: 32
953 2090 #UTIL: 2355.94 #SUP: 31
68 533 #UTIL: 2355.92 #SUP: 104
989 1461 #UTIL: 2355.41 #SUP: 113
290 989 #UTIL: 2355.18 #SUP: 172
533 1690 #UTIL: 2354.57 #SUP: 71
953 2509 #UTIL: 2354.40 #SUP: 39
573 3453 #UTIL: 2353.38 #SUP: 57
47 1614 #UTIL: 2353.14 #SUP: 134
953 2267 #UTIL: 2352.05 #SUP: 26
33 406 #UTIL: 2351.13 #SUP: 342
953 2328 #UTIL: 2350.94 #SUP: 26
953 2420 #UTIL: 2350.86 #SUP: 22
22 297 #UTIL: 2350.61 #SUP: 165
417 1647 #UTIL: 2350.09 #SUP: 87
2612 3571 #UTIL: 2349.03 #SUP: 71
40 77 #UTIL: 2348.59 #SUP: 217
691 1647 #UTIL: 2347.76 #SUP: 70
141 3748 #UTIL: 2346.61 #SUP: 120
953 1122 #UTIL: 2346.34 #SUP: 22
989 1587 #UTIL: 2345.69 #SUP: 119
3453 3777 #UTIL: 2345.36 #SUP: 41
953 1753 #UTIL: 2345.34 #SUP: 22
47 454 #UTIL: 2344.22 #SUP: 92
3067 #UTIL: 2344.09 #SUP: 372
775 3322 #UTIL: 2344.08 #SUP: 200
58 1797 #UTIL: 2343.53 #SUP: 32
953 1604 #UTIL: 2343.42 #SUP: 24
266 832 #UTIL: 2343.23 #SUP: 204
171 713 #UTIL: 2341.35 #SUP: 248
323 3607 #UTIL: 2341.14 #SUP: 76
953 2685 #UTIL: 2340.97 #SUP: 20
10 3323 #UTIL: 2340.95 #SUP: 67
449 989 #UTIL: 2340.43 #SUP: 107
169 198 #UTIL: 2339.82 #SUP: 134
184 988 #UTIL: 2339.65 #SUP: 110
67 214 #UTIL: 2339.31 #SUP: 189
713 989 #UTIL: 2338.67 #SUP: 230
221 988 #UTIL: 2338.33 #SUP: 109
454 988 #UTIL: 2338.20 #SUP: 155
47 3739 #UTIL: 2338.12 #SUP: 88
142 217 #UTIL: 2338.00 #SUP: 102
169 3663 #UTIL: 2337.97 #SUP: 131
713 3124 #UTIL: 2337.59 #SUP: 86
219 3453 #UTIL: 2336.64 #SUP: 70
965 3432 #UTIL: 2336.32 #SUP: 134
377 3453 #UTIL: 2335.65 #SUP: 80
33 533 #UTIL: 2335.20 #SUP: 129
82 600 #UTIL: 2334.41 #SUP: 135
953 2686 #UTIL: 2333.44 #SUP: 26
796 3453 #UTIL: 2331.17 #SUP: 116
5 67 #UTIL: 2331.12 #SUP: 92
798 3453 #UTIL: 2330.95 #SUP: 115
47 3324 #UTIL: 2329.75 #SUP: 118
67 3321 #UTIL: 2328.24 #SUP: 178
63 1532 #UTIL: 2327.59 #SUP: 122
374 3453 #UTIL: 2327.16 #SUP: 101
405 1647 #UTIL: 2327.10 #SUP: 62
1645 #UTIL: 2327.07 #SUP: 476
155 3453 #UTIL: 2326.76 #SUP: 79
953 3601 #UTIL: 2326.71 #SUP: 23
695 #UTIL: 2324.69 #SUP: 433
265 3323 #UTIL: 2324.16 #SUP: 304
533 605 #UTIL: 2323.79 #SUP: 117
427 1647 #UTIL: 2321.21 #SUP: 84
239 #UTIL: 2320.77 #SUP: 478
953 2703 #UTIL: 2319.82 #SUP: 9
40 3324 #UTIL: 2319.00 #SUP: 185
953 2139 #UTIL: 2318.82 #SUP: 28
56 123 #UTIL: 2318.17 #SUP: 145
266 364 #UTIL: 2317.99 #SUP: 177
139 266 #UTIL: 2317.59 #SUP: 285
605 #UTIL: 2317.53 #SUP: 616
1 907 #UTIL: 2317.15 #SUP: 115
68 #UTIL: 2316.79 #SUP: 573
305 #UTIL: 2316.56 #SUP: 517
58 1096 #UTIL: 2315.75 #SUP: 45
4 323 #UTIL: 2314.06 #SUP: 62
141 1412 #UTIL: 2314.01 #SUP: 185
851 953 #UTIL: 2313.38 #SUP: 21
446 988 #UTIL: 2312.80 #SUP: 121
13 #UTIL: 2312.50 #SUP: 449
78 355 #UTIL: 2311.85 #SUP: 181
40 764 #UTIL: 2311.51 #SUP: 162
403 407 #UTIL: 2311.24 #SUP: 168
953 3867 #UTIL: 2311.19 #SUP: 12
29 3423 #UTIL: 2310.59 #SUP: 114
627 965 #UTIL: 2309.93 #SUP: 178
953 1583 #UTIL: 2309.61 #SUP: 16
53 123 #UTIL: 2309.29 #SUP: 125
2611 3609 #UTIL: 2309.22 #SUP: 24
295 3327 #UTIL: 2308.48 #SUP: 293
69 141 #UTIL: 2307.47 #SUP: 182
3434 3547 #UTIL: 2307.03 #SUP: 172
953 3943 #UTIL: 2306.99 #SUP: 14
22 2391 #UTIL: 2306.30 #SUP: 148
691 3453 #UTIL: 2305.90 #SUP: 77
54 123 #UTIL: 2303.84 #SUP: 144
312 533 #UTIL: 2303.70 #SUP: 106
953 2726 #UTIL: 2302.49 #SUP: 17
186 1647 #UTIL: 2302.42 #SUP: 85
67 360 #UTIL: 2302.36 #SUP: 248
37 3432 #UTIL: 2301.95 #SUP: 85
1 293 #UTIL: 2301.68 #SUP: 273
533 1924 #UTIL: 2301.20 #SUP: 137
953 2386 #UTIL: 2300.82 #SUP: 31
171 427 #UTIL: 2300.50 #SUP: 144
1 716 #UTIL: 2300.36 #SUP: 134
3653 #UTIL: 2299.73 #SUP: 376
218 3453 #UTIL: 2299.52 #SUP: 66
435 3453 #UTIL: 2299.42 #SUP: 88
1647 2934 #UTIL: 2298.68 #SUP: 22
67 602 #UTIL: 2297.27 #SUP: 131
1647 3324 #UTIL: 2296.97 #SUP: 176
47 293 #UTIL: 2296.41 #SUP: 130
953 1639 #UTIL: 2295.81 #SUP: 21
988 1796 #UTIL: 2293.75 #SUP: 61
173 1647 #UTIL: 2293.20 #SUP: 203
78 3322 #UTIL: 2292.80 #SUP: 208
47 435 #UTIL: 2292.15 #SUP: 116
79 965 #UTIL: 2291.14 #SUP: 171
305 3453 #UTIL: 2290.96 #SUP: 72
40 3322 #UTIL: 2290.85 #SUP: 133
1432 3322 #UTIL: 2290.12 #SUP: 193
70 266 #UTIL: 2289.66 #SUP: 210
856 #UTIL: 2289.33 #SUP: 389
171 3116 #UTIL: 2289.01 #SUP: 133
403 998 #UTIL: 2288.09 #SUP: 125
5 184 #UTIL: 2287.51 #SUP: 107
1 142 #UTIL: 2287.49 #SUP: 129
5 221 #UTIL: 2285.80 #SUP: 77
58 396 #UTIL: 2285.18 #SUP: 84
214 989 #UTIL: 2285.04 #SUP: 209
446 989 #UTIL: 2284.93 #SUP: 108
3324 3326 #UTIL: 2284.61 #SUP: 237
10 18 #UTIL: 2284.46 #SUP: 164
395 #UTIL: 2283.81 #SUP: 619
953 2424 #UTIL: 2283.67 #SUP: 18
764 1410 #UTIL: 2283.27 #SUP: 70
218 446 #UTIL: 2282.40 #SUP: 140
27 1137 #UTIL: 2281.99 #SUP: 220
47 229 #UTIL: 2281.82 #SUP: 97
713 988 #UTIL: 2281.73 #SUP: 196
872 970 #UTIL: 2281.49 #SUP: 189
339 757 #UTIL: 2281.46 #SUP: 53
3892 #UTIL: 2280.89 #SUP: 260
533 837 #UTIL: 2280.63 #SUP: 80
47 402 #UTIL: 2280.48 #SUP: 108
311 339 #UTIL: 2280.40 #SUP: 69
3569 #UTIL: 2279.70 #SUP: 562
706 #UTIL: 2277.47 #SUP: 670
128 965 #UTIL: 2277.39 #SUP: 165
593 764 #UTIL: 2276.42 #SUP: 160
285 953 #UTIL: 2275.39 #SUP: 22
3754 #UTIL: 2274.85 #SUP: 1
3768 #UTIL: 2274.43 #SUP: 397
504 953 #UTIL: 2273.11 #SUP: 11
28 832 #UTIL: 2272.20 #SUP: 164
3322 3434 #UTIL: 2272.04 #SUP: 220
10 3423 #UTIL: 2272.02 #SUP: 175
177 217 #UTIL: 2271.63 #SUP: 182
953 1275 #UTIL: 2270.99 #SUP: 24
953 2688 #UTIL: 2270.93 #SUP: 32
60 136 #UTIL: 2270.65 #SUP: 216
802 953 #UTIL: 2270.19 #SUP: 22
73 #UTIL: 2270.11 #SUP: 828
533 840 #UTIL: 2269.31 #SUP: 93
508 3453 #UTIL: 2268.90 #SUP: 89
1 79 #UTIL: 2268.90 #SUP: 242
953 1881 #UTIL: 2268.86 #SUP: 24
169 217 #UTIL: 2268.79 #SUP: 138
207 #UTIL: 2268.48 #SUP: 445
689 988 #UTIL: 2268.08 #SUP: 185
953 1679 #UTIL: 2267.31 #SUP: 33
533 3322 #UTIL: 2267.18 #SUP: 114
58 501 #UTIL: 2266.71 #SUP: 44
689 3453 #UTIL: 2266.08 #SUP: 104
37 2688 #UTIL: 2265.98 #SUP: 97
311 2012 #UTIL: 2265.98 #SUP: 86
627 2612 #UTIL: 2265.62 #SUP: 227
953 3603 #UTIL: 2265.10 #SUP: 18
11 764 #UTIL: 2261.73 #SUP: 103
3321 3453 #UTIL: 2261.63 #SUP: 82
47 111 #UTIL: 2261.30 #SUP: 65
953 1344 #UTIL: 2260.96 #SUP: 26
190 #UTIL: 2260.73 #SUP: 587
37 141 #UTIL: 2260.29 #SUP: 199
953 1323 #UTIL: 2259.78 #SUP: 16
141 1094 #UTIL: 2258.20 #SUP: 219
3663 #UTIL: 2257.96 #SUP: 403
268 3453 #UTIL: 2257.59 #SUP: 90
58 374 #UTIL: 2256.55 #SUP: 81
47 189 #UTIL: 2256.32 #SUP: 93
63 265 #UTIL: 2255.77 #SUP: 234
84 1647 #UTIL: 2255.44 #SUP: 93
294 3324 #UTIL: 2255.06 #SUP: 224
1273 1647 #UTIL: 2254.31 #SUP: 133
199 220 #UTIL: 2253.89 #SUP: 141
47 137 #UTIL: 2253.77 #SUP: 130
360 776 #UTIL: 2253.32 #SUP: 125
538 1647 #UTIL: 2252.42 #SUP: 91
40 3432 #UTIL: 2251.96 #SUP: 124
171 832 #UTIL: 2251.66 #SUP: 220
58 82 #UTIL: 2251.06 #SUP: 81
47 923 #UTIL: 2250.45 #SUP: 73
21 740 #UTIL: 2249.81 #SUP: 150
33 301 #UTIL: 2249.79 #SUP: 147
171 695 #UTIL: 2249.08 #SUP: 73
953 3728 #UTIL: 2248.66 #SUP: 11
58 1258 #UTIL: 2248.32 #SUP: 57
3453 3479 #UTIL: 2247.63 #SUP: 41
79 301 #UTIL: 2247.30 #SUP: 127
953 3958 #UTIL: 2247.27 #SUP: 11
10 141 #UTIL: 2247.12 #SUP: 165
73 3453 #UTIL: 2247.01 #SUP: 87
953 1363 #UTIL: 2246.18 #SUP: 20
1647 2611 #UTIL: 2246.04 #SUP: 142
832 3423 #UTIL: 2245.88 #SUP: 134
82 171 #UTIL: 2245.77 #SUP: 249
79 622 #UTIL: 2245.60 #SUP: 239
529 533 #UTIL: 2245.58 #SUP: 77
593 775 #UTIL: 2245.18 #SUP: 225
267 3324 #UTIL: 2244.93 #SUP: 224
160 161 #UTIL: 2243.83 #SUP: 190
800 953 #UTIL: 2243.80 #SUP: 21
21 339 #UTIL: 2243.04 #SUP: 47
3323 3327 #UTIL: 2242.46 #SUP: 279
2611 3164 #UTIL: 2242.23 #SUP: 89
3763 3768 #UTIL: 2241.19 #SUP: 134
325 3453 #UTIL: 2241.17 #SUP: 90
3301 #UTIL: 2240.95 #SUP: 368
142 214 #UTIL: 2240.43 #SUP: 118
493 764 #UTIL: 2239.73 #SUP: 79
953 1682 #UTIL: 2239.12 #SUP: 18
36 627 #UTIL: 2239.05 #SUP: 158
220 989 #UTIL: 2238.78 #SUP: 99
66 173 #UTIL: 2238.73 #SUP: 370
953 1615 #UTIL: 2237.61 #SUP: 29
208 3768 #UTIL: 2237.01 #SUP: 169
63 908 #UTIL: 2236.79 #SUP: 118
428 988 #UTIL: 2236.48 #SUP: 160
953 3337 #UTIL: 2236.47 #SUP: 22
218 442 #UTIL: 2236.37 #SUP: 161
63 3321 #UTIL: 2235.21 #SUP: 207
364 427 #UTIL: 2234.87 #SUP: 141
68 141 #UTIL: 2234.25 #SUP: 184
213 3382 #UTIL: 2234.16 #SUP: 51
163 3453 #UTIL: 2233.81 #SUP: 75
68 69 #UTIL: 2232.90 #SUP: 218
298 953 #UTIL: 2232.74 #SUP: 30
371 533 #UTIL: 2231.88 #SUP: 93
47 78 #UTIL: 2231.44 #SUP: 93
3382 3432 #UTIL: 2230.73 #SUP: 126
643 989 #UTIL: 2230.68 #SUP: 200
1009 #UTIL: 2230.19 #SUP: 538
953 3460 #UTIL: 2229.02 #SUP: 21
1 622 #UTIL: 2228.93 #SUP: 228
988 3321 #UTIL: 2228.70 #SUP: 215
133 533 #UTIL: 2228.15 #SUP: 109
141 417 #UTIL: 2227.98 #SUP: 130
569 953 #UTIL: 2227.86 #SUP: 18
171 294 #UTIL: 2227.77 #SUP: 190
533 831 #UTIL: 2227.77 #SUP: 109
141 407 #UTIL: 2227.34 #SUP: 127
639 665 #UTIL: 2227.21 #SUP: 198
1647 2391 #UTIL: 2226.76 #SUP: 121
407 998 #UTIL: 2226.56 #SUP: 99
953 1579 #UTIL: 2225.05 #SUP: 14
47 432 #UTIL: 2224.00 #SUP: 101
1280 #UTIL: 2223.99 #SUP: 437
141 374 #UTIL: 2223.91 #SUP: 217
77 988 #UTIL: 2223.37 #SUP: 226
420 533 #UTIL: 2223.16 #SUP: 123
953 1162 #UTIL: 2223.09 #SUP: 26
3323 3423 #UTIL: 2221.86 #SUP: 149
3382 3453 #UTIL: 2221.41 #SUP: 86
953 2305 #UTIL: 2220.29 #SUP: 24
612 953 #UTIL: 2220.15 #SUP: 26
47 364 #UTIL: 2219.75 #SUP: 127
953 1255 #UTIL: 2219.39 #SUP: 24
953 1710 #UTIL: 2218.91 #SUP: 24
47 72 #UTIL: 2218.16 #SUP: 123
28 295 #UTIL: 2216.87 #SUP: 163
953 1984 #UTIL: 2215.12 #SUP: 24
40 266 #UTIL: 2214.87 #SUP: 153
323 832 #UTIL: 2214.04 #SUP: 86
141 3382 #UTIL: 2213.90 #SUP: 151
34 #UTIL: 2213.84 #SUP: 394
58 421 #UTIL: 2213.51 #SUP: 66
1 713 #UTIL: 2213.14 #SUP: 270
953 2158 #UTIL: 2212.33 #SUP: 36
397 3453 #UTIL: 2212.20 #SUP: 61
364 713 #UTIL: 2212.15 #SUP: 177
77 295 #UTIL: 2211.73 #SUP: 282
3432 3852 #UTIL: 2211.16 #SUP: 92
141 723 #UTIL: 2210.35 #SUP: 133
953 2077 #UTIL: 2210.29 #SUP: 18
96 808 #UTIL: 2209.74 #SUP: 164
3453 3593 #UTIL: 2209.15 #SUP: 47
10 446 #UTIL: 2208.89 #SUP: 58
129 533 #UTIL: 2208.43 #SUP: 139
716 1094 #UTIL: 2208.08 #SUP: 199
33 3432 #UTIL: 2207.97 #SUP: 91
1 168 #UTIL: 2206.58 #SUP: 197
360 643 #UTIL: 2206.07 #SUP: 215
38 47 #UTIL: 2205.63 #SUP: 58
533 3531 #UTIL: 2205.56 #SUP: 95
533 1015 #UTIL: 2204.60 #SUP: 75
208 220 #UTIL: 2204.46 #SUP: 132
58 77 #UTIL: 2203.92 #SUP: 79
953 3801 #UTIL: 2203.28 #SUP: 13
256 533 #UTIL: 2203.27 #SUP: 52
969 1015 #UTIL: 2202.87 #SUP: 87
3453 3560 #UTIL: 2202.15 #SUP: 55
40 3547 #UTIL: 2201.22 #SUP: 146
3382 3547 #UTIL: 2200.40 #SUP: 108
171 3891 #UTIL: 2198.99 #SUP: 55
58 1454 #UTIL: 2198.41 #SUP: 41
953 982 #UTIL: 2198.06 #SUP: 13
60 79 #UTIL: 2197.73 #SUP: 191
988 1798 #UTIL: 2196.98 #SUP: 67
171 3986 #UTIL: 2196.95 #SUP: 50
953 959 #UTIL: 2196.67 #SUP: 21
74 953 #UTIL: 2195.34 #SUP: 27
415 533 #UTIL: 2195.25 #SUP: 75
293 3327 #UTIL: 2194.73 #SUP: 296
533 2084 #UTIL: 2194.57 #SUP: 74
533 665 #UTIL: 2194.57 #SUP: 96
3453 3997 #UTIL: 2194.35 #SUP: 79
1432 3432 #UTIL: 2194.04 #SUP: 201
165 533 #UTIL: 2194.01 #SUP: 103
3979 3981 #UTIL: 2193.97 #SUP: 150
323 3487 #UTIL: 2193.27 #SUP: 79
643 3453 #UTIL: 2192.53 #SUP: 140
127 1645 #UTIL: 2192.23 #SUP: 205
36 70 #UTIL: 2192.03 #SUP: 153
360 1647 #UTIL: 2191.55 #SUP: 177
1647 2242 #UTIL: 2191.24 #SUP: 57
3119 3432 #UTIL: 2191.11 #SUP: 36
55 60 #UTIL: 2189.58 #SUP: 190
10 47 #UTIL: 2189.40 #SUP: 107
953 2577 #UTIL: 2188.88 #SUP: 18
47 186 #UTIL: 2188.85 #SUP: 115
60 294 #UTIL: 2188.35 #SUP: 222
3449 3547 #UTIL: 2187.73 #SUP: 132
1532 3423 #UTIL: 2187.46 #SUP: 102
77 171 #UTIL: 2187.31 #SUP: 273
3575 3986 #UTIL: 2186.35 #SUP: 85
953 3933 #UTIL: 2184.69 #SUP: 10
10 219 #UTIL: 2184.56 #SUP: 50
267 3432 #UTIL: 2184.36 #SUP: 230
3322 3325 #UTIL: 2184.30 #SUP: 229
953 2718 #UTIL: 2183.99 #SUP: 22
3449 3453 #UTIL: 2183.91 #SUP: 72
2405 3449 #UTIL: 2183.75 #SUP: 187
953 3859 #UTIL: 2183.47 #SUP: 8
169 2612 #UTIL: 2183.19 #SUP: 112
9 #UTIL: 2182.80 #SUP: 392
533 1408 #UTIL: 2182.31 #SUP: 58
953 2663 #UTIL: 2181.98 #SUP: 26
295 3453 #UTIL: 2181.87 #SUP: 123
265 3432 #UTIL: 2181.11 #SUP: 219
364 622 #UTIL: 2181.08 #SUP: 173
454 3423 #UTIL: 2180.90 #SUP: 85
3960 3962 #UTIL: 2180.80 #SUP: 25
953 2503 #UTIL: 2180.55 #SUP: 38
105 1647 #UTIL: 2180.37 #SUP: 97
142 908 #UTIL: 2179.76 #SUP: 97
2405 3446 #UTIL: 2179.59 #SUP: 142
171 3748 #UTIL: 2179.10 #SUP: 122
953 1732 #UTIL: 2178.94 #SUP: 14
364 1647 #UTIL: 2178.88 #SUP: 153
953 1163 #UTIL: 2178.04 #SUP: 19
98 953 #UTIL: 2177.85 #SUP: 19
953 2476 #UTIL: 2177.22 #SUP: 6
1096 1389 #UTIL: 2177.18 #SUP: 250
50 533 #UTIL: 2176.91 #SUP: 100
533 734 #UTIL: 2176.85 #SUP: 77
3547 3549 #UTIL: 2176.62 #SUP: 140
953 3639 #UTIL: 2176.42 #SUP: 15
953 4028 #UTIL: 2175.48 #SUP: 12
449 988 #UTIL: 2175.45 #SUP: 106
33 169 #UTIL: 2175.30 #SUP: 115
58 2799 #UTIL: 2174.73 #SUP: 25
90 3453 #UTIL: 2174.25 #SUP: 107
953 1728 #UTIL: 2174.19 #SUP: 19
378 459 #UTIL: 2173.10 #SUP: 243
640 #UTIL: 2171.44 #SUP: 347
533 969 #UTIL: 2171.38 #SUP: 77
29 295 #UTIL: 2170.25 #SUP: 162
953 968 #UTIL: 2170.13 #SUP: 24
219 294 #UTIL: 2170.05 #SUP: 95
398 3575 #UTIL: 2169.33 #SUP: 130
988 1587 #UTIL: 2169.19 #SUP: 118
3653 3663 #UTIL: 2168.97 #SUP: 187
2 #UTIL: 2168.26 #SUP: 333
145 3453 #UTIL: 2167.85 #SUP: 69
533 1244 #UTIL: 2167.02 #SUP: 60
